#
# 2021-04-07_REL606_replicate_003_timepoint_001
# ------------------------------
# Acquired: 4/28/2021 5:39:21 PM
# Converted: 04/29/2021 11:04:21 AM
# Vial: 19
# Injection Volume: 20 uL
# Sample ID: 001
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,165,B
0.008329999999999999,165,B
0.016669999999999997,74,B
0.025,2,B
0.03333,4,B
0.04167,6,B
0.05,7,B
0.05832999999999999,9,B
0.06667000000000001,10,B
0.075,12,B
0.08333,13,B
0.09167,14,B
0.1,15,B
0.10833,16,B
0.11667000000000001,18,B
0.125,19,B
0.13333,20,B
0.14167000000000002,21,B
0.15,22,B
0.15833,23,B
0.16667,24,B
0.175,24,B
0.18333,25,B
0.19167,26,B
0.2,26,B
0.20833000000000002,26,B
0.21666999999999997,27,B
0.225,27,B
0.23333,28,B
0.24166999999999997,29,B
0.25,29,B
0.25833,30,B
0.26666999999999996,30,B
0.275,31,B
0.28333,31,B
0.29167,32,B
0.3,32,B
0.30833,32,B
0.31667,33,B
0.325,33,B
0.33333,34,B
0.34167,34,B
0.35,35,B
0.35833000000000004,35,B
0.36667,35,B
0.375,36,B
0.38333,36,B
0.39166999999999996,36,B
0.4,36,B
0.40833,36,B
0.41667,37,B
0.425,36,B
0.43333,36,B
0.44167,36,B
0.45,36,B
0.45833,36,B
0.46667,36,B
0.475,36,B
0.48333000000000004,36,B
0.49167,36,B
0.5,36,B
0.5083300000000001,36,B
0.51667,35,B
0.525,35,B
0.53333,35,B
0.54167,35,B
0.55,35,B
0.55833,36,B
0.56667,36,B
0.575,36,B
0.58333,36,B
0.59167,36,B
0.6,36,B
0.60833,36,B
0.6166699999999999,35,B
0.625,35,B
0.6333300000000001,35,B
0.64167,34,B
0.65,34,B
0.65833,34,B
0.66667,34,B
0.675,34,B
0.68333,34,B
0.69167,33,B
0.7,33,B
0.70833,32,B
0.71667,32,B
0.725,32,B
0.73333,32,B
0.7416699999999999,32,B
0.75,32,B
0.7583300000000001,32,B
0.76667,32,B
0.775,32,B
0.78333,32,B
0.79167,31,B
0.8,31,B
0.80833,31,B
0.81667,30,B
0.825,30,B
0.8333299999999999,30,B
0.84167,30,B
0.85,30,B
0.8583299999999999,30,B
0.86667,29,B
0.875,29,B
0.88333,29,B
0.8916700000000001,29,B
0.9,28,B
0.90833,28,B
0.9166700000000001,27,B
0.925,27,B
0.9333299999999999,27,B
0.9416700000000001,26,B
0.95,26,B
0.9583299999999999,26,B
0.96667,26,B
0.975,26,B
0.9833299999999999,26,B
0.99167,26,B
1.0,25,B
1.00833,25,B
1.01667,24,B
1.025,24,B
1.0333299999999999,24,B
1.04167,24,B
1.05,23,B
1.05833,23,B
1.06667,23,B
1.075,22,B
1.08333,22,B
1.0916700000000001,22,B
1.1,21,B
1.10833,20,B
1.11667,20,B
1.125,20,B
1.13333,20,B
1.14167,19,B
1.15,19,B
1.1583299999999999,19,B
1.16667,19,B
1.175,19,B
1.18333,19,B
1.19167,19,B
1.2,19,B
1.20833,18,B
1.2166700000000001,18,B
1.225,18,B
1.23333,17,B
1.24167,17,B
1.25,17,B
1.25833,16,B
1.26667,16,B
1.275,16,B
1.2833299999999999,16,B
1.29167,15,B
1.3,15,B
1.30833,15,B
1.31667,15,B
1.325,15,B
1.33333,15,B
1.3416700000000001,15,B
1.35,15,B
1.35833,15,B
1.36667,14,B
1.375,14,B
1.38333,14,B
1.39167,13,B
1.4,13,B
1.4083299999999999,13,B
1.41667,13,B
1.425,13,B
1.43333,12,B
1.44167,12,B
1.45,12,B
1.45833,11,B
1.4666700000000001,11,B
1.475,11,B
1.48333,10,B
1.49167,10,B
1.5,10,B
1.50833,10,B
1.51667,9,B
1.525,9,B
1.5333299999999999,9,B
1.54167,9,B
1.55,9,B
1.55833,8,B
1.56667,8,B
1.575,7,B
1.58333,7,B
1.5916700000000001,8,B
1.6,8,B
1.60833,8,B
1.61667,8,B
1.625,7,B
1.63333,7,B
1.64167,7,B
1.65,7,B
1.6583299999999999,7,B
1.66667,6,B
1.675,6,B
1.68333,6,B
1.69167,6,B
1.7,6,B
1.70833,5,B
1.7166700000000001,5,B
1.725,6,B
1.73333,5,B
1.74167,6,B
1.75,6,B
1.75833,6,B
1.76667,5,B
1.775,5,B
1.7833299999999999,5,B
1.79167,5,B
1.8,5,B
1.80833,5,B
1.81667,5,B
1.825,5,B
1.83333,4,B
1.8416700000000001,4,B
1.85,4,B
1.85833,4,B
1.86667,4,B
1.875,3,B
1.88333,3,B
1.89167,3,B
1.9,3,B
1.9083299999999999,3,B
1.91667,2,B
1.925,2,B
1.93333,2,B
1.94167,2,B
1.95,2,B
1.95833,2,B
1.9666700000000001,2,B
1.975,2,B
1.98333,2,B
1.99167,2,B
2.0,1,B
2.00833,1,B
2.01667,1,B
2.025,1,B
2.03333,1,B
2.04167,2,B
2.05,2,B
2.0583299999999998,2,B
2.0666700000000002,2,B
2.075,2,B
2.08333,1,B
2.09167,1,B
2.1,1,B
2.10833,0,B
2.11667,0,B
2.125,0,B
2.13333,0,B
2.14167,1,B
2.15,1,B
2.15833,0,B
2.16667,0,B
2.175,0,B
2.1833299999999998,-1,B
2.1916700000000002,-1,B
2.2,-1,B
2.20833,-2,B
2.21667,-2,B
2.225,-3,B
2.23333,-3,B
2.24167,-3,B
2.25,-4,B
2.25833,-4,B
2.26667,-4,B
2.275,-5,B
2.28333,-5,B
2.29167,-5,B
2.3,-6,B
2.3083299999999998,-6,B
2.3166700000000002,-7,B
2.325,-8,B
2.33333,-9,B
2.34167,-10,B
2.35,-11,B
2.35833,-12,B
2.36667,-14,B
2.375,-15,B
2.38333,-16,B
2.39167,-17,B
2.4,-18,B
2.40833,-20,B
2.41667,-22,B
2.425,-23,B
2.4333299999999998,-25,B
2.4416700000000002,-28,B
