#
# 2021-04-07_REL606_replicate_002_timepoint_001
# ------------------------------
# Acquired: 4/28/2021 2:17:22 PM
# Converted: 04/29/2021 11:04:20 AM
# Vial: 10
# Injection Volume: 20 uL
# Sample ID: 001
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,110,B
0.008329999999999999,110,B
0.016669999999999997,2,B
0.025,4,B
0.03333,5,B
0.04167,7,B
0.05,8,B
0.05832999999999999,9,B
0.06667000000000001,10,B
0.075,11,B
0.08333,13,B
0.09167,14,B
0.1,15,B
0.10833,16,B
0.11667000000000001,17,B
0.125,18,B
0.13333,19,B
0.14167000000000002,19,B
0.15,20,B
0.15833,20,B
0.16667,21,B
0.175,21,B
0.18333,22,B
0.19167,23,B
0.2,24,B
0.20833000000000002,24,B
0.21666999999999997,25,B
0.225,26,B
0.23333,26,B
0.24166999999999997,27,B
0.25,27,B
0.25833,27,B
0.26666999999999996,27,B
0.275,28,B
0.28333,28,B
0.29167,28,B
0.3,29,B
0.30833,29,B
0.31667,29,B
0.325,29,B
0.33333,29,B
0.34167,29,B
0.35,30,B
0.35833000000000004,30,B
0.36667,30,B
0.375,30,B
0.38333,29,B
0.39166999999999996,29,B
0.4,29,B
0.40833,29,B
0.41667,29,B
0.425,30,B
0.43333,30,B
0.44167,30,B
0.45,30,B
0.45833,30,B
0.46667,30,B
0.475,30,B
0.48333000000000004,30,B
0.49167,29,B
0.5,29,B
0.5083300000000001,29,B
0.51667,29,B
0.525,29,B
0.53333,29,B
0.54167,29,B
0.55,29,B
0.55833,29,B
0.56667,29,B
0.575,29,B
0.58333,28,B
0.59167,27,B
0.6,27,B
0.60833,27,B
0.6166699999999999,27,B
0.625,27,B
0.6333300000000001,26,B
0.64167,26,B
0.65,26,B
0.65833,26,B
0.66667,26,B
0.675,25,B
0.68333,25,B
0.69167,24,B
0.7,24,B
0.70833,23,B
0.71667,23,B
0.725,23,B
0.73333,22,B
0.7416699999999999,22,B
0.75,22,B
0.7583300000000001,21,B
0.76667,21,B
0.775,21,B
0.78333,20,B
0.79167,20,B
0.8,20,B
0.80833,20,B
0.81667,20,B
0.825,19,B
0.8333299999999999,19,B
0.84167,19,B
0.85,18,B
0.8583299999999999,18,B
0.86667,18,B
0.875,18,B
0.88333,18,B
0.8916700000000001,17,B
0.9,17,B
0.90833,17,B
0.9166700000000001,17,B
0.925,16,B
0.9333299999999999,16,B
0.9416700000000001,16,B
0.95,15,B
0.9583299999999999,15,B
0.96667,14,B
0.975,14,B
0.9833299999999999,14,B
0.99167,14,B
1.0,13,B
1.00833,13,B
1.01667,12,B
1.025,12,B
1.0333299999999999,11,B
1.04167,11,B
1.05,10,B
1.05833,9,B
1.06667,9,B
1.075,9,B
1.08333,9,B
1.0916700000000001,8,B
1.1,8,B
1.10833,7,B
1.11667,7,B
1.125,7,B
1.13333,6,B
1.14167,6,B
1.15,6,B
1.1583299999999999,6,B
1.16667,5,B
1.175,5,B
1.18333,4,B
1.19167,4,B
1.2,4,B
1.20833,4,B
1.2166700000000001,4,B
1.225,3,B
1.23333,3,B
1.24167,2,B
1.25,2,B
1.25833,1,B
1.26667,1,B
1.275,1,B
1.2833299999999999,1,B
1.29167,1,B
1.3,1,B
1.30833,0,B
1.31667,0,B
1.325,-1,B
1.33333,-1,B
1.3416700000000001,-1,B
1.35,-2,B
1.35833,-2,B
1.36667,-2,B
1.375,-2,B
1.38333,-3,B
1.39167,-3,B
1.4,-3,B
1.4083299999999999,-4,B
1.41667,-4,B
1.425,-4,B
1.43333,-4,B
1.44167,-4,B
1.45,-5,B
1.45833,-5,B
1.4666700000000001,-5,B
1.475,-6,B
1.48333,-6,B
1.49167,-6,B
1.5,-6,B
1.50833,-6,B
1.51667,-6,B
1.525,-7,B
1.5333299999999999,-7,B
1.54167,-7,B
1.55,-7,B
1.55833,-8,B
1.56667,-8,B
1.575,-9,B
1.58333,-9,B
1.5916700000000001,-9,B
1.6,-9,B
1.60833,-9,B
1.61667,-10,B
1.625,-10,B
1.63333,-10,B
1.64167,-11,B
1.65,-11,B
1.6583299999999999,-11,B
1.66667,-11,B
1.675,-11,B
1.68333,-11,B
1.69167,-11,B
1.7,-12,B
1.70833,-12,B
1.7166700000000001,-12,B
1.725,-12,B
1.73333,-12,B
1.74167,-13,B
1.75,-13,B
1.75833,-13,B
1.76667,-13,B
1.775,-14,B
1.7833299999999999,-14,B
1.79167,-14,B
1.8,-14,B
1.80833,-14,B
1.81667,-14,B
1.825,-14,B
1.83333,-14,B
1.8416700000000001,-14,B
1.85,-14,B
1.85833,-14,B
1.86667,-14,B
1.875,-15,B
1.88333,-15,B
1.89167,-15,B
1.9,-15,B
1.9083299999999999,-15,B
1.91667,-15,B
1.925,-15,B
1.93333,-15,B
1.94167,-15,B
1.95,-16,B
1.95833,-16,B
1.9666700000000001,-17,B
1.975,-17,B
1.98333,-17,B
1.99167,-17,B
2.0,-18,B
2.00833,-18,B
2.01667,-18,B
2.025,-18,B
2.03333,-18,B
2.04167,-18,B
2.05,-18,B
2.0583299999999998,-18,B
2.0666700000000002,-18,B
2.075,-18,B
2.08333,-18,B
2.09167,-19,B
2.1,-19,B
2.10833,-20,B
2.11667,-20,B
2.125,-21,B
2.13333,-20,B
2.14167,-20,B
2.15,-20,B
2.15833,-21,B
2.16667,-21,B
2.175,-21,B
2.1833299999999998,-21,B
2.1916700000000002,-22,B
2.2,-22,B
2.20833,-22,B
2.21667,-22,B
2.225,-22,B
2.23333,-23,B
2.24167,-23,B
2.25,-24,B
2.25833,-24,B
2.26667,-24,B
2.275,-25,B
2.28333,-25,B
2.29167,-26,B
2.3,-26,B
2.3083299999999998,-27,B
2.3166700000000002,-27,B
2.325,-28,B
2.33333,-29,B
2.34167,-30,B
2.35,-31,B
2.35833,-32,B
2.36667,-33,B
2.375,-35,B
2.38333,-36,B
2.39167,-38,B
2.4,-40,B
2.40833,-41,B
2.41667,-43,B
2.425,-46,B
2.4333299999999998,-48,B
2.4416700000000002,-50,B
2.45,-52,B
2.45833,-54,B
2.46667,-57,B
2.475,-60,B
2.48333,-63,B
2.49167,-67,B
2.5,-70,B
2.50833,-74,B
2.51667,-78,B
2.525,-82,B
2.53333,-86,B
2.54167,-91,B
2.55,-96,B
2.5583299999999998,-101,B
2.5666700000000002,-106,B
2.575,-112,B
2.58333,-117,B
2.59167,-123,B
