#
# 2021-04-07_REL606_replicate_002_timepoint_004
# ------------------------------
# Acquired: 4/28/2021 4:18:23 PM
# Converted: 04/29/2021 11:04:21 AM
# Vial: 13
# Injection Volume: 20 uL
# Sample ID: 004
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,0,B
0.008329999999999999,0,B
0.016669999999999997,0,B
0.025,0,B
0.03333,0,B
0.04167,0,B
0.05,0,B
0.05832999999999999,0,B
0.06667000000000001,0,B
0.075,0,B
0.08333,0,B
0.09167,0,B
0.1,-1,B
0.10833,-1,B
0.11667000000000001,-1,B
0.125,0,B
0.13333,0,B
0.14167000000000002,0,B
0.15,0,B
0.15833,1,B
0.16667,1,B
0.175,1,B
0.18333,0,B
0.19167,1,B
0.2,1,B
0.20833000000000002,1,B
0.21666999999999997,1,B
0.225,1,B
0.23333,1,B
0.24166999999999997,2,B
0.25,1,B
0.25833,1,B
0.26666999999999996,2,B
0.275,1,B
0.28333,1,B
0.29167,1,B
0.3,1,B
0.30833,1,B
0.31667,0,B
0.325,0,B
0.33333,0,B
0.34167,0,B
0.35,0,B
0.35833000000000004,0,B
0.36667,1,B
0.375,1,B
0.38333,1,B
0.39166999999999996,1,B
0.4,1,B
0.40833,1,B
0.41667,1,B
0.425,1,B
0.43333,1,B
0.44167,1,B
0.45,2,B
0.45833,2,B
0.46667,2,B
0.475,2,B
0.48333000000000004,2,B
0.49167,3,B
0.5,3,B
0.5083300000000001,3,B
0.51667,3,B
0.525,3,B
0.53333,3,B
0.54167,3,B
0.55,3,B
0.55833,3,B
0.56667,3,B
0.575,4,B
0.58333,3,B
0.59167,3,B
0.6,4,B
0.60833,4,B
0.6166699999999999,4,B
0.625,4,B
0.6333300000000001,4,B
0.64167,4,B
0.65,4,B
0.65833,4,B
0.66667,5,B
0.675,5,B
0.68333,5,B
0.69167,5,B
0.7,5,B
0.70833,5,B
0.71667,5,B
0.725,5,B
0.73333,5,B
0.7416699999999999,5,B
0.75,5,B
0.7583300000000001,5,B
0.76667,6,B
0.775,6,B
0.78333,6,B
0.79167,6,B
0.8,6,B
0.80833,6,B
0.81667,6,B
0.825,6,B
0.8333299999999999,6,B
0.84167,6,B
0.85,7,B
0.8583299999999999,7,B
0.86667,7,B
0.875,7,B
0.88333,7,B
0.8916700000000001,8,B
0.9,8,B
0.90833,8,B
0.9166700000000001,7,B
0.925,7,B
0.9333299999999999,7,B
0.9416700000000001,7,B
0.95,7,B
0.9583299999999999,7,B
0.96667,7,B
0.975,7,B
0.9833299999999999,7,B
0.99167,7,B
1.0,7,B
1.00833,7,B
1.01667,7,B
1.025,8,B
1.0333299999999999,8,B
1.04167,8,B
1.05,8,B
1.05833,8,B
1.06667,8,B
1.075,8,B
1.08333,8,B
1.0916700000000001,8,B
1.1,8,B
1.10833,8,B
1.11667,8,B
1.125,9,B
1.13333,8,B
1.14167,8,B
1.15,8,B
1.1583299999999999,8,B
1.16667,8,B
1.175,8,B
1.18333,8,B
1.19167,8,B
1.2,8,B
1.20833,8,B
1.2166700000000001,8,B
1.225,8,B
1.23333,8,B
1.24167,8,B
1.25,9,B
1.25833,9,B
1.26667,8,B
1.275,8,B
1.2833299999999999,7,B
1.29167,7,B
1.3,7,B
1.30833,7,B
1.31667,7,B
1.325,7,B
1.33333,7,B
1.3416700000000001,7,B
1.35,7,B
1.35833,7,B
1.36667,7,B
1.375,7,B
1.38333,7,B
1.39167,7,B
1.4,7,B
1.4083299999999999,7,B
1.41667,6,B
1.425,6,B
1.43333,7,B
1.44167,7,B
1.45,7,B
1.45833,6,B
1.4666700000000001,6,B
1.475,6,B
1.48333,6,B
1.49167,6,B
1.5,7,B
1.50833,7,B
1.51667,7,B
1.525,7,B
1.5333299999999999,7,B
1.54167,7,B
1.55,7,B
1.55833,7,B
1.56667,7,B
1.575,7,B
1.58333,7,B
1.5916700000000001,6,B
1.6,6,B
1.60833,6,B
1.61667,6,B
1.625,6,B
1.63333,6,B
1.64167,6,B
1.65,6,B
1.6583299999999999,5,B
1.66667,5,B
1.675,6,B
1.68333,6,B
1.69167,6,B
1.7,6,B
1.70833,6,B
1.7166700000000001,6,B
1.725,6,B
1.73333,6,B
1.74167,5,B
1.75,5,B
1.75833,5,B
1.76667,5,B
1.775,5,B
1.7833299999999999,5,B
1.79167,5,B
1.8,4,B
1.80833,4,B
1.81667,4,B
1.825,4,B
1.83333,4,B
1.8416700000000001,5,B
1.85,5,B
1.85833,5,B
1.86667,5,B
1.875,5,B
1.88333,5,B
1.89167,5,B
1.9,5,B
1.9083299999999999,5,B
1.91667,5,B
1.925,6,B
1.93333,6,B
1.94167,5,B
1.95,5,B
1.95833,5,B
1.9666700000000001,5,B
1.975,5,B
1.98333,5,B
1.99167,5,B
2.0,5,B
2.00833,5,B
2.01667,6,B
2.025,6,B
2.03333,6,B
2.04167,5,B
2.05,5,B
2.0583299999999998,5,B
2.0666700000000002,5,B
2.075,5,B
2.08333,5,B
2.09167,5,B
2.1,5,B
2.10833,5,B
2.11667,5,B
2.125,5,B
2.13333,6,B
2.14167,6,B
2.15,6,B
2.15833,6,B
2.16667,6,B
2.175,6,B
2.1833299999999998,5,B
2.1916700000000002,5,B
2.2,5,B
2.20833,5,B
2.21667,5,B
2.225,5,B
2.23333,5,B
2.24167,5,B
2.25,6,B
2.25833,6,B
2.26667,6,B
2.275,6,B
2.28333,6,B
2.29167,6,B
2.3,6,B
2.3083299999999998,6,B
2.3166700000000002,6,B
2.325,6,B
2.33333,6,B
2.34167,6,B
2.35,6,B
2.35833,6,B
2.36667,6,B
2.375,6,B
2.38333,6,B
2.39167,6,B
2.4,6,B
2.40833,6,B
2.41667,6,B
2.425,7,B
2.4333299999999998,7,B
2.4416700000000002,7,B
2.45,7,B
2.45833,7,B
2.46667,7,B
2.475,7,B
2.48333,7,B
2.49167,6,B
2.5,6,B
2.50833,6,B
2.51667,6,B
2.525,6,B
2.53333,6,B
2.54167,6,B
2.55,6,B
2.5583299999999998,6,B
2.5666700000000002,6,B
2.575,6,B
2.58333,6,B
2.59167,7,B
2.6,7,B
2.60833,7,B
2.61667,8,B
2.625,8,B
2.63333,8,B
2.64167,8,B
2.65,8,B
2.65833,8,B
2.66667,8,B
2.675,7,B
2.6833299999999998,7,B
2.6916700000000002,7,B
2.7,7,B
2.70833,7,B
2.71667,7,B
2.725,7,B
2.73333,6,B
2.74167,7,B
2.75,7,B
2.75833,7,B
2.76667,7,B
2.775,7,B
2.78333,7,B
2.79167,7,B
2.8,7,B
2.8083299999999998,8,B
2.8166700000000002,8,B
2.825,7,B
2.83333,7,B
2.84167,7,B
2.85,8,B
2.85833,8,B
2.86667,8,B
2.875,8,B
2.88333,8,B
2.89167,8,B
2.9,8,B
2.90833,8,B
2.91667,8,B
2.925,9,B
2.9333299999999998,9,B
2.9416700000000002,9,B
2.95,9,B
2.95833,9,B
2.96667,9,B
2.975,9,B
2.98333,9,B
2.99167,10,B
3.0,10,B
3.00833,9,B
3.01667,9,B
3.025,9,B
3.03333,9,B
3.04167,9,B
3.05,9,B
3.0583299999999998,9,B
3.0666700000000002,9,B
3.075,9,B
3.08333,9,B
3.09167,9,B
3.1,9,B
3.10833,9,B
3.11667,9,B
3.125,9,B
3.13333,10,B
3.14167,10,B
3.15,10,B
3.15833,10,B
3.16667,10,B
3.175,10,B
3.1833299999999998,10,B
3.1916700000000002,10,B
3.2,10,B
3.20833,10,B
3.21667,10,B
3.225,10,B
3.23333,10,B
3.24167,10,B
3.25,10,B
3.25833,10,B
3.26667,10,B
3.275,10,B
3.2833300000000003,10,B
3.29167,11,B
3.3,11,B
3.30833,11,B
3.31667,11,B
3.325,10,B
3.33333,10,B
3.3416699999999997,10,B
3.35,10,B
3.3583300000000005,10,B
3.3666699999999996,11,B
3.375,11,B
3.3833300000000004,11,B
3.3916699999999995,11,B
3.4,11,B
3.4083300000000003,11,B
3.41667,11,B
3.425,12,B
3.43333,12,B
3.44167,12,B
3.45,12,B
3.45833,12,B
3.4666699999999997,12,B
3.475,11,B
3.4833300000000005,11,B
3.4916699999999996,12,B
3.5,12,B
3.5083300000000004,12,B
3.5166699999999995,12,B
3.525,12,B
3.5333300000000003,12,B
3.54167,12,B
3.55,12,B
3.55833,12,B
3.56667,12,B
3.575,12,B
3.58333,12,B
3.5916699999999997,12,B
3.6,12,B
3.6083300000000005,13,B
3.6166699999999996,13,B
3.625,13,B
3.6333300000000004,13,B
3.6416699999999995,12,B
3.65,12,B
3.6583300000000003,12,B
3.66667,12,B
3.675,13,B
3.68333,13,B
3.69167,13,B
3.7,14,B
3.70833,14,B
3.7166699999999997,14,B
3.725,14,B
3.7333300000000005,13,B
