elapsed_time_hr,level,percentile,od_600nm_lower,od_600nm_upper,strain,carbon_source,medium_base
0.9443048576214403,hyperparameter,95,0.042181131212401066,0.06102472034359366,REL606,acetate,DM
0.9820770519262979,hyperparameter,95,0.042544006525988734,0.061543337175854154,REL606,acetate,DM
1.0198492462311555,hyperparameter,95,0.04291000357888331,0.06206636145869774,REL606,acetate,DM
1.0576214405360131,hyperparameter,95,0.04327914922674597,0.06259383064872227,REL606,acetate,DM
1.0953936348408708,hyperparameter,95,0.04365147055627139,0.06312578252084952,REL606,acetate,DM
1.1331658291457285,hyperparameter,95,0.04402699488717534,0.06366225517103033,REL606,acetate,DM
1.170938023450586,hyperparameter,95,0.04440574977419937,0.06420928437119598,REL606,acetate,DM
1.2087102177554436,hyperparameter,95,0.04478776300913258,0.06476255157743249,REL606,acetate,DM
1.2464824120603013,hyperparameter,95,0.04517306262285094,0.06531288641412691,REL606,acetate,DM
1.2842546063651588,hyperparameter,95,0.04556167688737415,0.0658753644703573,REL606,acetate,DM
1.3220268006700164,hyperparameter,95,0.04595363431794004,0.06645183824921504,REL606,acetate,DM
1.359798994974874,hyperparameter,95,0.04634896367509703,0.06702493875291422,REL606,acetate,DM
1.3975711892797318,hyperparameter,95,0.04674769396681444,0.0676029818937923,REL606,acetate,DM
1.4353433835845892,hyperparameter,95,0.047149854450611,0.0681860102994512,REL606,acetate,DM
1.473115577889447,hyperparameter,95,0.047555474635701644,0.0687755941870259,REL606,acetate,DM
1.5108877721943046,hyperparameter,95,0.04796458428516286,0.06937729681452585,REL606,acetate,DM
1.548659966499162,hyperparameter,95,0.04837721341811658,0.06998420950084044,REL606,acetate,DM
1.5864321608040197,hyperparameter,95,0.04879339231193283,0.07059581767657834,REL606,acetate,DM
1.6242043551088774,hyperparameter,95,0.049213151504451505,0.07121277103322696,REL606,acetate,DM
1.661976549413735,hyperparameter,95,0.04963652179622299,0.0718172911266304,REL606,acetate,DM
1.6997487437185925,hyperparameter,95,0.05006353425276835,0.0724273860801528,REL606,acetate,DM
1.7375209380234502,hyperparameter,95,0.05049422020685867,0.07305760688586461,REL606,acetate,DM
1.7752931323283079,hyperparameter,95,0.05092866233638698,0.07369331150886956,REL606,acetate,DM
1.8130653266331653,hyperparameter,95,0.05136697801696746,0.07433454766621181,REL606,acetate,DM
1.850837520938023,hyperparameter,95,0.051809066069910224,0.07498136038057211,REL606,acetate,DM
1.8886097152428807,hyperparameter,95,0.05224628426422748,0.07565004746808611,REL606,acetate,DM
1.9263819095477384,hyperparameter,95,0.05268200182963135,0.07632902691829127,REL606,acetate,DM
1.9641541038525958,hyperparameter,95,0.053121353360358205,0.07699179861684544,REL606,acetate,DM
2.0019262981574535,hyperparameter,95,0.05358052368586479,0.07767679150275497,REL606,acetate,DM
2.039698492462311,hyperparameter,95,0.054048517362164906,0.07836775934420032,REL606,acetate,DM
2.077470686767169,hyperparameter,95,0.05451753763598138,0.07905852374336296,REL606,acetate,DM
2.1152428810720263,hyperparameter,95,0.05496825223171068,0.07975040371228784,REL606,acetate,DM
2.1530150753768837,hyperparameter,95,0.05544996718589694,0.08045714373520263,REL606,acetate,DM
2.1907872696817416,hyperparameter,95,0.0559367901254839,0.08118085588156898,REL606,acetate,DM
2.228559463986599,hyperparameter,95,0.05642819296177356,0.08191107783887261,REL606,acetate,DM
2.266331658291457,hyperparameter,95,0.056924193944193756,0.08262455800730853,REL606,acetate,DM
2.3041038525963145,hyperparameter,95,0.05741791208045882,0.08333656606220964,REL606,acetate,DM
2.341876046901172,hyperparameter,95,0.05791219254390358,0.08405470993664063,REL606,acetate,DM
2.37964824120603,hyperparameter,95,0.05841072807473627,0.08477904250829944,REL606,acetate,DM
2.4174204355108873,hyperparameter,95,0.05891355530376973,0.08550924544973473,REL606,acetate,DM
2.4551926298157447,hyperparameter,95,0.05942071117716771,0.0862549159190222,REL606,acetate,DM
2.4929648241206026,hyperparameter,95,0.05993223295915962,0.08700880109572336,REL606,acetate,DM
2.53073701842546,hyperparameter,95,0.060448158234778795,0.08776927556852142,REL606,acetate,DM
2.5685092127303175,hyperparameter,95,0.060971984017917445,0.08853639693243281,REL606,acetate,DM
2.6062814070351754,hyperparameter,95,0.06149271983329721,0.08929122236518368,REL606,acetate,DM
2.644053601340033,hyperparameter,95,0.06202162496898884,0.09004621002663168,REL606,acetate,DM
2.6818257956448908,hyperparameter,95,0.06255507927982715,0.09080758156134251,REL606,acetate,DM
2.719597989949748,hyperparameter,95,0.06309312189387221,0.09157942743612624,REL606,acetate,DM
2.7573701842546057,hyperparameter,95,0.06363579227573045,0.09236825637572191,REL606,acetate,DM
2.7951423785594636,hyperparameter,95,0.0641831529966487,0.09316387491236686,REL606,acetate,DM
2.832914572864321,hyperparameter,95,0.06473556454808764,0.09396973118256016,REL606,acetate,DM
2.8706867671691785,hyperparameter,95,0.06529273063207197,0.09479132415283556,REL606,acetate,DM
2.9084589614740364,hyperparameter,95,0.06586041866072488,0.09562010050672459,REL606,acetate,DM
2.946231155778894,hyperparameter,95,0.06643687539638177,0.09645612305077983,REL606,acetate,DM
2.9840033500837513,hyperparameter,95,0.06701868165081995,0.09729945514069538,REL606,acetate,DM
3.021775544388609,hyperparameter,95,0.0676063709970836,0.0981501606861085,REL606,acetate,DM
3.0595477386934666,hyperparameter,95,0.06821311885530273,0.09900830415544266,REL606,acetate,DM
3.097319932998324,hyperparameter,95,0.0688253121846562,0.0998764637631077,REL606,acetate,DM
3.135092127303182,hyperparameter,95,0.06944299985815466,0.1007473671865192,REL606,acetate,DM
3.1728643216080394,hyperparameter,95,0.0700662311874495,0.10164102058436422,REL606,acetate,DM
3.2106365159128973,hyperparameter,95,0.07067546388281211,0.1025356389482898,REL606,acetate,DM
3.248408710217755,hyperparameter,95,0.07127736633114592,0.10342364756204837,REL606,acetate,DM
3.2861809045226122,hyperparameter,95,0.07188439494230402,0.10434456044597541,REL606,acetate,DM
3.32395309882747,hyperparameter,95,0.07249659337468191,0.10526547305704058,REL606,acetate,DM
3.3617252931323276,hyperparameter,95,0.07312405817498564,0.10619180738704694,REL606,acetate,DM
3.399497487437185,hyperparameter,95,0.07376432751550369,0.10712629347395579,REL606,acetate,DM
3.437269681742043,hyperparameter,95,0.07441035572244321,0.10806900305363351,REL606,acetate,DM
3.4750418760469004,hyperparameter,95,0.07506037455997781,0.10902000849322808,REL606,acetate,DM
3.512814070351758,hyperparameter,95,0.07571913294164671,0.10997934475523698,REL606,acetate,DM
3.5505862646566158,hyperparameter,95,0.07638191831775037,0.11094627776561365,REL606,acetate,DM
3.588358458961473,hyperparameter,95,0.07705050522543408,0.11192171212344826,REL606,acetate,DM
3.6261306532663307,hyperparameter,95,0.07772494444728542,0.1129039755872843,REL606,acetate,DM
3.6639028475711886,hyperparameter,95,0.07840528721041001,0.11387395373563304,REL606,acetate,DM
3.701675041876046,hyperparameter,95,0.07909158519032249,0.11485226526181039,REL606,acetate,DM
3.739447236180904,hyperparameter,95,0.07977950770298681,0.11586552210998556,REL606,acetate,DM
3.7772194304857614,hyperparameter,95,0.0804588441753324,0.11688788355434787,REL606,acetate,DM
3.814991624790619,hyperparameter,95,0.08114396534047748,0.1179192660012038,REL606,acetate,DM
3.8527638190954767,hyperparameter,95,0.08183492045650206,0.11895974904911918,REL606,acetate,DM
3.890536013400334,hyperparameter,95,0.08253175920093263,0.12000941299901328,REL606,acetate,DM
3.9283082077051916,hyperparameter,95,0.08323453167431377,0.12106833886035642,REL606,acetate,DM
3.9660804020100495,hyperparameter,95,0.08394328840381039,0.12213620742017932,REL606,acetate,DM
4.003852596314907,hyperparameter,95,0.08465808034684043,0.12319769455530202,REL606,acetate,DM
4.041624790619765,hyperparameter,95,0.08537895889473869,0.12426457876004723,REL606,acetate,DM
4.079396984924622,hyperparameter,95,0.08611383819144051,0.12537858932413376,REL606,acetate,DM
4.11716917922948,hyperparameter,95,0.08685617263206571,0.1264817420243448,REL606,acetate,DM
4.154941373534338,hyperparameter,95,0.0876049063071224,0.12757893952630123,REL606,acetate,DM
4.192713567839195,hyperparameter,95,0.08836009438091624,0.1286856143868043,REL606,acetate,DM
4.230485762144053,hyperparameter,95,0.08912179249329617,0.12980154369937685,REL606,acetate,DM
4.2682579564489105,hyperparameter,95,0.08989021790132685,0.13092672608017283,REL606,acetate,DM
4.3060301507537675,hyperparameter,95,0.09066565137795152,0.13208176956313492,REL606,acetate,DM
4.343802345058625,hyperparameter,95,0.09144777413086871,0.13324395840108105,REL606,acetate,DM
4.381574539363483,hyperparameter,95,0.09223664386544886,0.13438944616157303,REL606,acetate,DM
4.419346733668341,hyperparameter,95,0.09303231878486358,0.1355443637270322,REL606,acetate,DM
4.457118927973198,hyperparameter,95,0.09384204658435344,0.13670875761912452,REL606,acetate,DM
4.494891122278056,hyperparameter,95,0.0946633331054973,0.1378898704279315,REL606,acetate,DM
4.532663316582914,hyperparameter,95,0.0954918073991899,0.1390857226073428,REL606,acetate,DM
4.570435510887771,hyperparameter,95,0.09631855243879663,0.14029194585454777,REL606,acetate,DM
4.608207705192629,hyperparameter,95,0.09713567040023459,0.14150863011315173,REL606,acetate,DM
4.645979899497487,hyperparameter,95,0.09795972042599392,0.14273898341506072,REL606,acetate,DM
4.683752093802344,hyperparameter,95,0.09879532535087034,0.1439875527335482,REL606,acetate,DM
4.721524288107202,hyperparameter,95,0.09964689882959597,0.14525600781442927,REL606,acetate,DM
4.75929648241206,hyperparameter,95,0.10050581255714562,0.14656668368720438,REL606,acetate,DM
4.797068676716917,hyperparameter,95,0.10137212980417179,0.1478884972324297,REL606,acetate,DM
4.8348408710217745,hyperparameter,95,0.10224651023800782,0.14921367217634823,REL606,acetate,DM
4.872613065326632,hyperparameter,95,0.10312849518777545,0.15055892332606483,REL606,acetate,DM
4.910385259631489,hyperparameter,95,0.10400240129036072,0.1519286974736518,REL606,acetate,DM
4.948157453936347,hyperparameter,95,0.1048801268779442,0.1532588058532642,REL606,acetate,DM
4.985929648241205,hyperparameter,95,0.10576022126989576,0.1546001747801932,REL606,acetate,DM
5.023701842546062,hyperparameter,95,0.10664770091417031,0.1559524820761349,REL606,acetate,DM
5.06147403685092,hyperparameter,95,0.10754262778361616,0.15732492088465333,REL606,acetate,DM
5.099246231155778,hyperparameter,95,0.10844506437112263,0.15874040671461806,REL606,acetate,DM
5.137018425460635,hyperparameter,95,0.10935507369398387,0.16013237945522904,REL606,acetate,DM
5.174790619765493,hyperparameter,95,0.11027286161950653,0.16150890908549684,REL606,acetate,DM
5.212562814070351,hyperparameter,95,0.11119849350927266,0.16289727170468854,REL606,acetate,DM
5.250335008375208,hyperparameter,95,0.11213189518648364,0.16431838398500803,REL606,acetate,DM
5.288107202680066,hyperparameter,95,0.11308153508856565,0.1657556977016349,REL606,acetate,DM
5.325879396984924,hyperparameter,95,0.11406321069280252,0.16720558378551448,REL606,acetate,DM
5.3636515912897815,hyperparameter,95,0.11505554223054001,0.16866815220877274,REL606,acetate,DM
5.4014237855946385,hyperparameter,95,0.11605650689489588,0.17014332222347972,REL606,acetate,DM
5.439195979899496,hyperparameter,95,0.11706617979271909,0.17163171666171342,REL606,acetate,DM
5.476968174204354,hyperparameter,95,0.11808463668427661,0.17313247682968783,REL606,acetate,DM
5.514740368509211,hyperparameter,95,0.11911331237378943,0.17462337365708072,REL606,acetate,DM
5.552512562814069,hyperparameter,95,0.12014752497829218,0.17611924711865973,REL606,acetate,DM
5.590284757118927,hyperparameter,95,0.12119206255133443,0.17762772447163475,REL606,acetate,DM
5.628056951423784,hyperparameter,95,0.12224568124983552,0.17914912207596984,REL606,acetate,DM
5.665829145728642,hyperparameter,95,0.12330846002549946,0.18068355059489052,REL606,acetate,DM
5.7036013400335,hyperparameter,95,0.12436968259135234,0.1822311216394642,REL606,acetate,DM
5.741373534338357,hyperparameter,95,0.1254125576326996,0.18378443790701154,REL606,acetate,DM
5.779145728643215,hyperparameter,95,0.12646417750907568,0.18535195664588627,REL606,acetate,DM
5.816917922948073,hyperparameter,95,0.12752461554894423,0.1869349824025402,REL606,acetate,DM
5.85469011725293,hyperparameter,95,0.12859394569565571,0.18852958263300407,REL606,acetate,DM
5.892462311557788,hyperparameter,95,0.12967224251260348,0.19013778519198232,REL606,acetate,DM
5.9302345058626456,hyperparameter,95,0.1307595811884232,0.191759706110704,REL606,acetate,DM
5.968006700167503,hyperparameter,95,0.13185603754223557,0.19339546241017389,REL606,acetate,DM
6.0057788944723605,hyperparameter,95,0.13296168802893332,0.19504517210961533,REL606,acetate,DM
6.043551088777218,hyperparameter,95,0.13408039102711028,0.19670895423498527,REL606,acetate,DM
6.081323283082075,hyperparameter,95,0.13523340578593182,0.19838692882756206,REL606,acetate,DM
6.119095477386933,hyperparameter,95,0.1363964176216094,0.20007921695260625,REL606,acetate,DM
6.156867671691791,hyperparameter,95,0.13756943144339442,0.20180522200198367,REL606,acetate,DM
6.194639865996648,hyperparameter,95,0.13875253326947642,0.20359773798528652,REL606,acetate,DM
6.232412060301506,hyperparameter,95,0.1399027317770965,0.20536841198333483,REL606,acetate,DM
6.270184254606364,hyperparameter,95,0.14105333118493754,0.20711700606465924,REL606,acetate,DM
6.307956448911222,hyperparameter,95,0.142291723153725,0.2088996515672803,REL606,acetate,DM
6.345728643216079,hyperparameter,95,0.14354115282027005,0.21072511899216906,REL606,acetate,DM
6.383500837520937,hyperparameter,95,0.14480155374784548,0.21256644982969958,REL606,acetate,DM
6.421273031825795,hyperparameter,95,0.14606800986187377,0.21442373244181703,REL606,acetate,DM
6.459045226130652,hyperparameter,95,0.14732506676764165,0.21629641410311054,REL606,acetate,DM
6.49681742043551,hyperparameter,95,0.14859294191899977,0.21818464432456205,REL606,acetate,DM
6.5345896147403675,hyperparameter,95,0.14987172841833904,0.22008935858181636,REL606,acetate,DM
6.5723618090452245,hyperparameter,95,0.15116152016929837,0.2220107007796091,REL606,acetate,DM
6.610134003350082,hyperparameter,95,0.15246244025490327,0.223948816078965,REL606,acetate,DM
6.64790619765494,hyperparameter,95,0.15377483353940669,0.2259038509081651,REL606,acetate,DM
6.685678391959797,hyperparameter,95,0.15509852402571667,0.22787595297380978,REL606,acetate,DM
6.723450586264655,hyperparameter,95,0.1564361514383704,0.22986527127197914,REL606,acetate,DM
6.761222780569513,hyperparameter,95,0.15781258569787465,0.23187152416434012,REL606,acetate,DM
6.79899497487437,hyperparameter,95,0.15920116982246527,0.23385699546233354,REL606,acetate,DM
6.836767169179228,hyperparameter,95,0.1606024122288277,0.23591199322210823,REL606,acetate,DM
6.874539363484086,hyperparameter,95,0.1620159879884182,0.23793865966223168,REL606,acetate,DM
6.912311557788943,hyperparameter,95,0.16344200565626396,0.2399827368574132,REL606,acetate,DM
6.950083752093801,hyperparameter,95,0.16488057474286782,0.24204437438163615,REL606,acetate,DM
6.987855946398659,hyperparameter,95,0.16633180572261788,0.24412372309386743,REL606,acetate,DM
7.025628140703516,hyperparameter,95,0.16779581004227165,0.24622093514909701,REL606,acetate,DM
7.063400335008374,hyperparameter,95,0.16927270012951462,0.24833538658323684,REL606,acetate,DM
7.1011725293132315,hyperparameter,95,0.17076258940159397,0.2504676586128389,REL606,acetate,DM
7.1389447236180885,hyperparameter,95,0.17226559227402874,0.25261823889010404,REL606,acetate,DM
7.176716917922946,hyperparameter,95,0.17378182416939633,0.25478728461451566,REL606,acetate,DM
7.214489112227804,hyperparameter,95,0.17531140152619615,0.25697459857234567,REL606,acetate,DM
7.252261306532661,hyperparameter,95,0.17685499562452053,0.259250525500898,REL606,acetate,DM
7.290033500837519,hyperparameter,95,0.17841224375204315,0.26152316374621765,REL606,acetate,DM
7.327805695142377,hyperparameter,95,0.17998320381632504,0.26374061794705345,REL606,acetate,DM
7.365577889447235,hyperparameter,95,0.18155001696675152,0.2659766287838146,REL606,acetate,DM
7.403350083752092,hyperparameter,95,0.1831127321634666,0.2682308621075235,REL606,acetate,DM
7.44112227805695,hyperparameter,95,0.18468889893900076,0.27049780142604,REL606,acetate,DM
7.478894472361808,hyperparameter,95,0.18627863308490095,0.2728232474893877,REL606,acetate,DM
7.516666666666666,hyperparameter,95,0.18788160197671344,0.2751684878087065,REL606,acetate,DM
0.0,hyperparameter,75,0.038608300000000005,0.0458872,REL606,acetate,DM
0.03777219430485761,hyperparameter,75,0.0389386481081915,0.04628221759181519,REL606,acetate,DM
0.07554438860971523,hyperparameter,75,0.03927044967183139,0.04668424293447823,REL606,acetate,DM
0.11331658291457283,hyperparameter,75,0.03960997954079814,0.04709615430945437,REL606,acetate,DM
0.15108877721943045,hyperparameter,75,0.03994966268549286,0.04750105457753483,REL606,acetate,DM
0.18886097152428807,hyperparameter,75,0.040296912980049567,0.04790892893962815,REL606,acetate,DM
0.22663316582914567,hyperparameter,75,0.04064844999656689,0.04832030559385618,REL606,acetate,DM
0.2644053601340033,hyperparameter,75,0.04100357104484629,0.048734988788430814,REL606,acetate,DM
0.3021775544388609,hyperparameter,75,0.04136272721197001,0.04915573591437458,REL606,acetate,DM
0.3399497487437185,hyperparameter,75,0.04172321528719951,0.049576273228785855,REL606,acetate,DM
0.37772194304857615,hyperparameter,75,0.0420892179925548,0.04999937041654999,REL606,acetate,DM
0.41549413735343377,hyperparameter,75,0.04245682943134263,0.05043044576398383,REL606,acetate,DM
0.45326633165829133,hyperparameter,75,0.04282505979959789,0.05086408761433071,REL606,acetate,DM
0.49103852596314895,hyperparameter,75,0.04319793788219095,0.05129874732716594,REL606,acetate,DM
0.5288107202680066,hyperparameter,75,0.04357083087776808,0.05173638624962469,REL606,acetate,DM
0.5665829145728642,hyperparameter,75,0.0439512688437142,0.05217924166465143,REL606,acetate,DM
0.6043551088777218,hyperparameter,75,0.044336060702227065,0.05262514004328524,REL606,acetate,DM
0.6421273031825794,hyperparameter,75,0.044731062722463626,0.0530748488522305,REL606,acetate,DM
0.679899497487437,hyperparameter,75,0.04512790364796121,0.053528400653568314,REL606,acetate,DM
0.7176716917922946,hyperparameter,75,0.045526681909870595,0.05398582828763945,REL606,acetate,DM
0.7554438860971523,hyperparameter,75,0.04592214669692069,0.05444716487542219,REL606,acetate,DM
0.7932160804020099,hyperparameter,75,0.04633129219966795,0.054912443820930606,REL606,acetate,DM
0.8309882747068675,hyperparameter,75,0.04674823097507967,0.05538209366723504,REL606,acetate,DM
0.8687604690117251,hyperparameter,75,0.047142428602288775,0.055855851114619,REL606,acetate,DM
0.9065326633165827,hyperparameter,75,0.04754628342905199,0.05633314842386822,REL606,acetate,DM
0.9443048576214403,hyperparameter,75,0.04796363264859959,0.056815328024635854,REL606,acetate,DM
0.9820770519262979,hyperparameter,75,0.04837989364402416,0.05730163488396269,REL606,acetate,DM
1.0198492462311555,hyperparameter,75,0.04880204908887653,0.05779308278271622,REL606,acetate,DM
1.0576214405360131,hyperparameter,75,0.04922880219271097,0.05829200602466102,REL606,acetate,DM
1.0953936348408708,hyperparameter,75,0.04965714001464555,0.05879607000748588,REL606,acetate,DM
1.1331658291457285,hyperparameter,75,0.05009086148417324,0.05930136518301705,REL606,acetate,DM
1.170938023450586,hyperparameter,75,0.05053113897660596,0.05981604753313073,REL606,acetate,DM
1.2087102177554436,hyperparameter,75,0.05097095887028129,0.060335218424976654,REL606,acetate,DM
1.2464824120603013,hyperparameter,75,0.05141081337097601,0.060853568802886567,REL606,acetate,DM
1.2842546063651588,hyperparameter,75,0.051841503909962956,0.061374859057312124,REL606,acetate,DM
1.3220268006700164,hyperparameter,75,0.052296110774812866,0.061898382368136155,REL606,acetate,DM
1.359798994974874,hyperparameter,75,0.052747833378033064,0.0624277020792907,REL606,acetate,DM
1.3975711892797318,hyperparameter,75,0.05320916067802784,0.06296792550799635,REL606,acetate,DM
1.4353433835845892,hyperparameter,75,0.05367021773703584,0.0635177999243296,REL606,acetate,DM
1.473115577889447,hyperparameter,75,0.054132919523751315,0.06406093569570233,REL606,acetate,DM
1.5108877721943046,hyperparameter,75,0.05459224407114948,0.06460930243009734,REL606,acetate,DM
1.548659966499162,hyperparameter,75,0.05505899870140679,0.06517577784607753,REL606,acetate,DM
1.5864321608040197,hyperparameter,75,0.055536572463644136,0.06574734821163562,REL606,acetate,DM
1.6242043551088774,hyperparameter,75,0.05601874634869711,0.06631981887283094,REL606,acetate,DM
1.661976549413735,hyperparameter,75,0.056509885966255974,0.06689297478258496,REL606,acetate,DM
1.6997487437185925,hyperparameter,75,0.05699816064444067,0.06748515341108173,REL606,acetate,DM
1.7375209380234502,hyperparameter,75,0.057500158486558234,0.06808348407775365,REL606,acetate,DM
1.7752931323283079,hyperparameter,75,0.05800259678997457,0.06867307623734427,REL606,acetate,DM
1.8130653266331653,hyperparameter,75,0.05850523756226895,0.06926151970772892,REL606,acetate,DM
1.850837520938023,hyperparameter,75,0.05900021456645092,0.06984362037489822,REL606,acetate,DM
1.8886097152428807,hyperparameter,75,0.05951980353910579,0.07044042755664422,REL606,acetate,DM
1.9263819095477384,hyperparameter,75,0.060030958027796275,0.0710537948448401,REL606,acetate,DM
1.9641541038525958,hyperparameter,75,0.06056094326044306,0.07167477003692577,REL606,acetate,DM
2.0019262981574535,hyperparameter,75,0.0610912577636248,0.07229138544273413,REL606,acetate,DM
2.039698492462311,hyperparameter,75,0.06161222628921665,0.07293633521892978,REL606,acetate,DM
2.077470686767169,hyperparameter,75,0.06215304570388859,0.07357894931779015,REL606,acetate,DM
2.1152428810720263,hyperparameter,75,0.06269354888727906,0.07422446135904891,REL606,acetate,DM
2.1530150753768837,hyperparameter,75,0.06322243068738434,0.07487352782270788,REL606,acetate,DM
2.1907872696817416,hyperparameter,75,0.06377090758251314,0.07552241237267018,REL606,acetate,DM
2.228559463986599,hyperparameter,75,0.06432497370939444,0.07616479412398275,REL606,acetate,DM
2.266331658291457,hyperparameter,75,0.06488801512006787,0.07682341531406965,REL606,acetate,DM
2.3041038525963145,hyperparameter,75,0.06544593105206961,0.07747966908492845,REL606,acetate,DM
2.341876046901172,hyperparameter,75,0.06601292093673115,0.07815351723625504,REL606,acetate,DM
2.37964824120603,hyperparameter,75,0.06657576531946183,0.0788302189504615,REL606,acetate,DM
2.4174204355108873,hyperparameter,75,0.06714719259010342,0.07951227951318954,REL606,acetate,DM
2.4551926298157447,hyperparameter,75,0.06773936532930142,0.0802015484212547,REL606,acetate,DM
2.4929648241206026,hyperparameter,75,0.06833409977275043,0.0808964483122788,REL606,acetate,DM
2.53073701842546,hyperparameter,75,0.06891696564123156,0.08160260496056924,REL606,acetate,DM
2.5685092127303175,hyperparameter,75,0.06951123323661508,0.08231442634477469,REL606,acetate,DM
2.6062814070351754,hyperparameter,75,0.07011385802059439,0.08302591678252867,REL606,acetate,DM
2.644053601340033,hyperparameter,75,0.07070348341584554,0.08375480664410184,REL606,acetate,DM
2.6818257956448908,hyperparameter,75,0.071305825341375,0.08447991657818626,REL606,acetate,DM
2.719597989949748,hyperparameter,75,0.07192211913556883,0.08521134177721769,REL606,acetate,DM
2.7573701842546057,hyperparameter,75,0.07254715954799947,0.08594968773154396,REL606,acetate,DM
2.7951423785594636,hyperparameter,75,0.07317898645212563,0.08669433009072516,REL606,acetate,DM
2.832914572864321,hyperparameter,75,0.0738142816020874,0.08744934797537784,REL606,acetate,DM
2.8706867671691785,hyperparameter,75,0.07445563178270229,0.08821675326272219,REL606,acetate,DM
2.9084589614740364,hyperparameter,75,0.0750887370043784,0.08898050202703978,REL606,acetate,DM
2.946231155778894,hyperparameter,75,0.0757241917453088,0.0897542696885794,REL606,acetate,DM
2.9840033500837513,hyperparameter,75,0.07638048053257278,0.09053854382861104,REL606,acetate,DM
3.021775544388609,hyperparameter,75,0.07704495867283999,0.0913249597636067,REL606,acetate,DM
3.0595477386934666,hyperparameter,75,0.07771449013573814,0.09210699414508519,REL606,acetate,DM
3.097319932998324,hyperparameter,75,0.0783953275640908,0.09289942599795693,REL606,acetate,DM
3.135092127303182,hyperparameter,75,0.0790944616007834,0.09370601423245002,REL606,acetate,DM
3.1728643216080394,hyperparameter,75,0.07976062390398361,0.09452171203961353,REL606,acetate,DM
3.2106365159128973,hyperparameter,75,0.08046332341658971,0.09534334702217102,REL606,acetate,DM
3.248408710217755,hyperparameter,75,0.08114976103450489,0.09615833552064358,REL606,acetate,DM
3.2861809045226122,hyperparameter,75,0.08185568495626147,0.09699051638255703,REL606,acetate,DM
3.32395309882747,hyperparameter,75,0.08256734858206448,0.09783738831354835,REL606,acetate,DM
3.3617252931323276,hyperparameter,75,0.08328001820574958,0.0986983790531061,REL606,acetate,DM
3.399497487437185,hyperparameter,75,0.08398986970136041,0.0995644515452807,REL606,acetate,DM
3.437269681742043,hyperparameter,75,0.08470638135909138,0.10043353655287988,REL606,acetate,DM
3.4750418760469004,hyperparameter,75,0.08543647181406756,0.10130177858289799,REL606,acetate,DM
3.512814070351758,hyperparameter,75,0.08617853533013835,0.10217544245613619,REL606,acetate,DM
3.5505862646566158,hyperparameter,75,0.08692522841280596,0.10306329496456655,REL606,acetate,DM
3.588358458961473,hyperparameter,75,0.08768140080725514,0.10396074935038946,REL606,acetate,DM
3.6261306532663307,hyperparameter,75,0.08844261283844981,0.10486066424720318,REL606,acetate,DM
3.6639028475711886,hyperparameter,75,0.08921043338636758,0.10576493267052618,REL606,acetate,DM
3.701675041876046,hyperparameter,75,0.08998086922918347,0.1066878681293387,REL606,acetate,DM
