conc_range_mM,rel_area_lower,rel_area_upper,percentile,strain,carbon_source,compound_turnover
14.545454545454547,0.10551177590909092,0.1065193525,25,REL606,acetate,acetate
14.84848484848485,0.107737465,0.1087524090909091,25,REL606,acetate,acetate
15.151515151515152,0.10996291712121212,0.11097469526515154,25,REL606,acetate,acetate
15.454545454545455,0.112190935,0.11321536272727274,25,REL606,acetate,acetate
15.757575757575758,0.11441247560606062,0.11544435381818183,25,REL606,acetate,acetate
16.060606060606062,0.11663931092424243,0.11766870037878789,25,REL606,acetate,acetate
16.363636363636363,0.1188568143181818,0.11989750656818184,25,REL606,acetate,acetate
16.666666666666668,0.12107631325000001,0.12212554833333333,25,REL606,acetate,acetate
16.96969696969697,0.12329017348484847,0.12436243359090907,25,REL606,acetate,acetate
17.272727272727273,0.12550369113636364,0.12659181736363637,25,REL606,acetate,acetate
17.575757575757578,0.12773572568181818,0.12882598007575757,25,REL606,acetate,acetate
17.87878787878788,0.12995891625757577,0.13106045068181818,25,REL606,acetate,acetate
18.181818181818183,0.13217876704545456,0.1332915686136364,25,REL606,acetate,acetate
18.484848484848484,0.1344015878060606,0.1355211878030303,25,REL606,acetate,acetate
18.78787878787879,0.13661630931060603,0.13775135095454547,25,REL606,acetate,acetate
19.09090909090909,0.13883366069772726,0.13999101988636362,25,REL606,acetate,acetate
19.393939393939394,0.1410476043939394,0.14222344206060605,25,REL606,acetate,acetate
19.6969696969697,0.14326680492424243,0.14445056522348487,25,REL606,acetate,acetate
20.0,0.1454953825,0.146679206,25,REL606,acetate,acetate
20.303030303030305,0.1477142921969697,0.14890508933333335,25,REL606,acetate,acetate
20.606060606060606,0.14994187768181821,0.15114601363636365,25,REL606,acetate,acetate
20.90909090909091,0.15216346,0.15338204340909092,25,REL606,acetate,acetate
21.21212121212121,0.15438796584848485,0.15561887059848484,25,REL606,acetate,acetate
21.515151515151516,0.15659887568181818,0.15785310749999998,25,REL606,acetate,acetate
21.81818181818182,0.15880752963636366,0.16009941263636365,25,REL606,acetate,acetate
22.12121212121212,0.16103286074242423,0.16233219100000001,25,REL606,acetate,acetate
22.424242424242426,0.16325550310606063,0.1645686628030303,25,REL606,acetate,acetate
22.727272727272727,0.1654691198409091,0.16680291631818178,25,REL606,acetate,acetate
23.03030303030303,0.1676929744469697,0.16903740804545456,25,REL606,acetate,acetate
23.333333333333336,0.16990190366666666,0.17127421950000002,25,REL606,acetate,acetate
23.636363636363637,0.1721143139159091,0.1735073523681818,25,REL606,acetate,acetate
23.93939393939394,0.17432523964393942,0.1757381306060606,25,REL606,acetate,acetate
24.242424242424242,0.17654919212121212,0.1779733446969697,25,REL606,acetate,acetate
24.545454545454547,0.1787716402272727,0.18021178045454544,25,REL606,acetate,acetate
24.848484848484848,0.1809971746212121,0.1824495829090909,25,REL606,acetate,acetate
25.151515151515152,0.18322132916666667,0.18468455516666668,25,REL606,acetate,acetate
25.454545454545457,0.1854350721568182,0.1869186851590909,25,REL606,acetate,acetate
25.757575757575758,0.18764656087121215,0.18915378613636363,25,REL606,acetate,acetate
26.060606060606062,0.18986915530303033,0.1913929292727273,25,REL606,acetate,acetate
26.363636363636363,0.19208623161363636,0.19363761499999999,25,REL606,acetate,acetate
26.666666666666668,0.19431555483333335,0.19586728091666666,25,REL606,acetate,acetate
26.96969696969697,0.19652762162121212,0.1981075589242424,25,REL606,acetate,acetate
27.272727272727273,0.1987499775795455,0.200344515,25,REL606,acetate,acetate
27.575757575757578,0.20097432590909092,0.20258973240909092,25,REL606,acetate,acetate
27.87878787878788,0.20318959508333334,0.20482743606060605,25,REL606,acetate,acetate
28.181818181818183,0.20541299840909094,0.20706008867045456,25,REL606,acetate,acetate
28.484848484848484,0.20762769704545453,0.20929816806060603,25,REL606,acetate,acetate
28.78787878787879,0.20984587617424244,0.21153381583333336,25,REL606,acetate,acetate
29.090909090909093,0.21205882115909094,0.21376457945454547,25,REL606,acetate,acetate
29.393939393939394,0.2142767046969697,0.21600609613636362,25,REL606,acetate,acetate
29.6969696969697,0.2164890643939394,0.21824788684848487,25,REL606,acetate,acetate
30.0,0.218698585,0.22048576025,25,REL606,acetate,acetate
0.0,-0.001140589,-0.0008994148999999998,5,REL606,acetate,acetate
0.30303030303030304,0.0010931824545454547,0.0013324244212121216,5,REL606,acetate,acetate
0.6060606060606061,0.0033306339090909084,0.003570339601515152,5,REL606,acetate,acetate
0.9090909090909092,0.005569456818181819,0.005791917140909091,5,REL606,acetate,acetate
1.2121212121212122,0.0078037127121212135,0.008009120045454544,5,REL606,acetate,acetate
1.5151515151515151,0.010030731424242425,0.010239886565151514,5,REL606,acetate,acetate
1.8181818181818183,0.012265705550000002,0.01246830545,5,REL606,acetate,acetate
2.121212121212121,0.01448607887121212,0.014693577556060603,5,REL606,acetate,acetate
2.4242424242424243,0.016725155772727276,0.016927844862121212,5,REL606,acetate,acetate
2.7272727272727275,0.018955297727272728,0.01915950613636364,5,REL606,acetate,acetate
3.0303030303030303,0.02119570909090909,0.021389455465151516,5,REL606,acetate,acetate
3.3333333333333335,0.02342590933333333,0.02362444005,5,REL606,acetate,acetate
3.6363636363636367,0.02565245436363637,0.02585548358636364,5,REL606,acetate,acetate
3.9393939393939394,0.02788508498939394,0.028093065075757578,5,REL606,acetate,acetate
4.242424242424242,0.030116710621212118,0.030320286237878788,5,REL606,acetate,acetate
4.545454545454546,0.032336756940909095,0.03255017395909092,5,REL606,acetate,acetate
4.848484848484849,0.03457495565,0.034776660019696974,5,REL606,acetate,acetate
5.151515151515151,0.03681132622727273,0.03700377972727273,5,REL606,acetate,acetate
5.454545454545455,0.03904603467727273,0.03923360351818182,5,REL606,acetate,acetate
5.757575757575758,0.04128113025,0.04146594418636364,5,REL606,acetate,acetate
6.0606060606060606,0.043507627363636364,0.043688735410606055,5,REL606,acetate,acetate
6.363636363636364,0.0457454625,0.045925635345454546,5,REL606,acetate,acetate
6.666666666666667,0.04797741491666667,0.048151341758333334,5,REL606,acetate,acetate
6.96969696969697,0.05021421918636364,0.05037905235393939,5,REL606,acetate,acetate
7.272727272727273,0.052436737704545454,0.052603474295454554,5,REL606,acetate,acetate
7.575757575757576,0.05466529702121213,0.05483552020000001,5,REL606,acetate,acetate
7.878787878787879,0.05689190710606061,0.057059956254545456,5,REL606,acetate,acetate
8.181818181818182,0.05911409493772728,0.059287338645454546,5,REL606,acetate,acetate
8.484848484848484,0.06134365248787879,0.06151072249242424,5,REL606,acetate,acetate
8.787878787878789,0.06356756646212122,0.06373703886969698,5,REL606,acetate,acetate
9.090909090909092,0.06579455231818183,0.06596267941818183,5,REL606,acetate,acetate
9.393939393939394,0.06802750651363636,0.0681899541030303,5,REL606,acetate,acetate
9.696969696969697,0.07025347956060607,0.07041549444090908,5,REL606,acetate,acetate
10.0,0.07248228255,0.0726424945,5,REL606,acetate,acetate
10.303030303030303,0.07471481649999999,0.07487924632575757,5,REL606,acetate,acetate
10.606060606060606,0.07694115856060606,0.07710864038181817,5,REL606,acetate,acetate
10.90909090909091,0.07918008569545455,0.07933808063636363,5,REL606,acetate,acetate
11.212121212121213,0.08141834783636363,0.08158085404545455,5,REL606,acetate,acetate
11.515151515151516,0.08364934887590911,0.08380796993939395,5,REL606,acetate,acetate
11.818181818181818,0.08588320627272727,0.0860405398909091,5,REL606,acetate,acetate
12.121212121212121,0.08810481189393939,0.0882728637878788,5,REL606,acetate,acetate
12.424242424242424,0.09033715042424244,0.09050719820909091,5,REL606,acetate,acetate
12.727272727272728,0.09257086086363638,0.09274230120454546,5,REL606,acetate,acetate
13.030303030303031,0.09479486378030302,0.0949730913969697,5,REL606,acetate,acetate
13.333333333333334,0.09701396516666667,0.097203739,5,REL606,acetate,acetate
13.636363636363637,0.09924072406818181,0.0994319082090909,5,REL606,acetate,acetate
13.93939393939394,0.10146556844242424,0.10165016504545454,5,REL606,acetate,acetate
14.242424242424242,0.1036877301939394,0.10386857837272727,5,REL606,acetate,acetate
14.545454545454547,0.10591105781818183,0.10610101768181818,5,REL606,acetate,acetate
14.84848484848485,0.10814043242424241,0.10833720454090909,5,REL606,acetate,acetate
15.151515151515152,0.11036674675909092,0.11056828822727272,5,REL606,acetate,acetate
15.454545454545455,0.1125928545,0.11279307199545453,5,REL606,acetate,acetate
15.757575757575758,0.11482141113712122,0.11503061616666668,5,REL606,acetate,acetate
16.060606060606062,0.11704633002272728,0.11725453790454546,5,REL606,acetate,acetate
16.363636363636363,0.11928324613636362,0.11947795999545456,5,REL606,acetate,acetate
16.666666666666668,0.12150819250000001,0.12170612700000001,5,REL606,acetate,acetate
16.96969696969697,0.12373340059090908,0.12393853928636361,5,REL606,acetate,acetate
17.272727272727273,0.12595153733636366,0.12617007248636364,5,REL606,acetate,acetate
17.575757575757578,0.1281785602575758,0.12839072121212122,5,REL606,acetate,acetate
17.87878787878788,0.13040292617272728,0.13062383796969695,5,REL606,acetate,acetate
18.181818181818183,0.13263471791363637,0.1328569313409091,5,REL606,acetate,acetate
18.484848484848484,0.13485945075757577,0.1350811266848485,5,REL606,acetate,acetate
18.78787878787879,0.13709186296363637,0.13731866201515153,5,REL606,acetate,acetate
19.09090909090909,0.1393117474090909,0.13954861855,5,REL606,acetate,acetate
19.393939393939394,0.14153955970757578,0.1417780028772727,5,REL606,acetate,acetate
19.6969696969697,0.1437766208636364,0.14400518812121213,5,REL606,acetate,acetate
20.0,0.14600916849999998,0.1462267756,5,REL606,acetate,acetate
20.303030303030305,0.14823396269242425,0.1484533113636364,5,REL606,acetate,acetate
20.606060606060606,0.1504616407272727,0.15068147410606061,5,REL606,acetate,acetate
20.90909090909091,0.15268576,0.1529077735909091,5,REL606,acetate,acetate
21.21212121212121,0.1549105055727273,0.15513205196969698,5,REL606,acetate,acetate
21.515151515151516,0.1571307344828788,0.15735458998045457,5,REL606,acetate,acetate
21.81818181818182,0.1593564600909091,0.15957638097727278,5,REL606,acetate,acetate
22.12121212121212,0.16157794993939398,0.16180641448030303,5,REL606,acetate,acetate
22.424242424242426,0.16380300801060607,0.1640384388030303,5,REL606,acetate,acetate
22.727272727272727,0.16602255522727272,0.16626622108636363,5,REL606,acetate,acetate
23.03030303030303,0.16823838298484847,0.16849525209090913,5,REL606,acetate,acetate
23.333333333333336,0.170458622,0.17072713433333336,5,REL606,acetate,acetate
23.636363636363637,0.17268287872727273,0.17295541706818182,5,REL606,acetate,acetate
23.93939393939394,0.1749133860060606,0.17517808224242426,5,REL606,acetate,acetate
24.242424242424242,0.17713536053030304,0.17741002008939394,5,REL606,acetate,acetate
24.545454545454547,0.17936137067272725,0.17963798215000001,5,REL606,acetate,acetate
24.848484848484848,0.1815812340151515,0.18186407103030303,5,REL606,acetate,acetate
25.151515151515152,0.18381069911363637,0.18409547595454545,5,REL606,acetate,acetate
25.454545454545457,0.18604087704545458,0.18631300113181817,5,REL606,acetate,acetate
25.757575757575758,0.18826947574696967,0.18854144698030303,5,REL606,acetate,acetate
26.060606060606062,0.19049574874242428,0.19076960793939396,5,REL606,acetate,acetate
26.363636363636363,0.19271946680454546,0.19300298386363635,5,REL606,acetate,acetate
26.666666666666668,0.19494757383333336,0.19523204533333335,5,REL606,acetate,acetate
26.96969696969697,0.19717549162121215,0.19745523385303032,5,REL606,acetate,acetate
27.272727272727273,0.19940305563636365,0.19968209641818183,5,REL606,acetate,acetate
27.575757575757578,0.20162422669121213,0.2019119628772727,5,REL606,acetate,acetate
27.87878787878788,0.20382929904545458,0.20413360696787877,5,REL606,acetate,acetate
28.181818181818183,0.20606220749545454,0.20636157940909094,5,REL606,acetate,acetate
28.484848484848484,0.20828525136363638,0.20858842248954543,5,REL606,acetate,acetate
28.78787878787879,0.21051259522575758,0.2108265067318182,5,REL606,acetate,acetate
29.090909090909093,0.21273734432272728,0.21305918072727276,5,REL606,acetate,acetate
29.393939393939394,0.21495998530757576,0.2152946371060606,5,REL606,acetate,acetate
29.6969696969697,0.2171843224287879,0.21752704339393944,5,REL606,acetate,acetate
30.0,0.21940838305000002,0.2197580715,5,REL606,acetate,acetate
0.0,-0.005225737500000001,0.0032766,95,REL606,glucose,acetate
0.30303030303030304,-0.0029414339393939396,0.005451377878787879,95,REL606,glucose,acetate
0.6060606060606061,-0.0006551656818181816,0.007615923787878788,95,REL606,glucose,acetate
0.9090909090909092,0.001634063636363637,0.009765268863636364,95,REL606,glucose,acetate
1.2121212121212122,0.003956209924242424,0.011922825833333333,95,REL606,glucose,acetate
1.5151515151515151,0.006255502348484848,0.01411195234848485,95,REL606,glucose,acetate
1.8181818181818183,0.008561160681818183,0.016265334090909092,95,REL606,glucose,acetate
2.121212121212121,0.010844398484848484,0.018419204696969695,95,REL606,glucose,acetate
2.4242424242424243,0.013127557727272726,0.020587502272727275,95,REL606,glucose,acetate
2.7272727272727275,0.015412221590909094,0.022759710909090916,95,REL606,glucose,acetate
3.0303030303030303,0.017674371666666668,0.02492639090909091,95,REL606,glucose,acetate
3.3333333333333335,0.0199627125,0.027098878333333333,95,REL606,glucose,acetate
3.6363636363636367,0.0222567125,0.029259058863636365,95,REL606,glucose,acetate
3.9393939393939394,0.02454908454545455,0.031427860303030304,95,REL606,glucose,acetate
4.242424242424242,0.02681344477272727,0.03360001719696969,95,REL606,glucose,acetate
4.545454545454546,0.029069611590909095,0.03575391272727273,95,REL606,glucose,acetate
4.848484848484849,0.03135648136363636,0.03792242893939394,95,REL606,glucose,acetate
5.151515151515151,0.033638292121212124,0.04011115022727273,95,REL606,glucose,acetate
5.454545454545455,0.03591444704545455,0.04230581295454546,95,REL606,glucose,acetate
5.757575757575758,0.0382055421969697,0.04449934431818182,95,REL606,glucose,acetate
6.0606060606060606,0.04048626174242424,0.046677795075757575,95,REL606,glucose,acetate
6.363636363636364,0.04274105931818182,0.04890588022727272,95,REL606,glucose,acetate
6.666666666666667,0.04500002833333334,0.05111317583333333,95,REL606,glucose,acetate
6.96969696969697,0.047269777954545456,0.05332935083333333,95,REL606,glucose,acetate
7.272727272727273,0.049533683863636366,0.05552042863636364,95,REL606,glucose,acetate
7.575757575757576,0.05180738295454546,0.05772921681818183,95,REL606,glucose,acetate
7.878787878787879,0.05405272643939395,0.05992948827272727,95,REL606,glucose,acetate
8.181818181818182,0.05629705068181818,0.06215479204545454,95,REL606,glucose,acetate
8.484848484848484,0.05857811507575758,0.0643960654621212,95,REL606,glucose,acetate
8.787878787878789,0.06081710530303032,0.06658738462121214,95,REL606,glucose,acetate
9.090909090909092,0.06306099250000001,0.06879946229545456,95,REL606,glucose,acetate
9.393939393939394,0.0653004762121212,0.07101964993181817,95,REL606,glucose,acetate
9.696969696969697,0.06754696257575758,0.07321323386363637,95,REL606,glucose,acetate
10.0,0.06978434000000001,0.07544452,95,REL606,glucose,acetate
10.303030303030303,0.07201694833333333,0.07766089068181817,95,REL606,glucose,acetate
10.606060606060606,0.07424681143939393,0.07989056022727273,95,REL606,glucose,acetate
10.90909090909091,0.07646818500000001,0.08211547431818182,95,REL606,glucose,acetate
11.212121212121213,0.07869299302272728,0.08436488960606062,95,REL606,glucose,acetate
11.515151515151516,0.08093083121212122,0.08660810046212122,95,REL606,glucose,acetate
11.818181818181818,0.08315153795454545,0.08885409916931818,95,REL606,glucose,acetate
12.121212121212121,0.0853710959848485,0.09112166522727273,95,REL606,glucose,acetate
12.424242424242424,0.08756968906818183,0.09335654275,95,REL606,glucose,acetate
12.727272727272728,0.08977300368181819,0.09558869636363637,95,REL606,glucose,acetate
13.030303030303031,0.09199182727272728,0.0978475571969697,95,REL606,glucose,acetate
13.333333333333334,0.09422309583333333,0.10009371408333333,95,REL606,glucose,acetate
13.636363636363637,0.09643321170454545,0.1023636659090909,95,REL606,glucose,acetate
13.93939393939394,0.09864908363636363,0.10460746037121212,95,REL606,glucose,acetate
14.242424242424242,0.1008511313030303,0.10687855115909091,95,REL606,glucose,acetate
14.545454545454547,0.1030253131818182,0.1091186456818182,95,REL606,glucose,acetate
14.84848484848485,0.10520845798484849,0.11134946890151515,95,REL606,glucose,acetate
15.151515151515152,0.10740859484848485,0.11359635666666668,95,REL606,glucose,acetate
15.454545454545455,0.10962437954545455,0.11584018977272727,95,REL606,glucose,acetate
15.757575757575758,0.1118242746969697,0.11809259708484848,95,REL606,glucose,acetate
16.060606060606062,0.1140430012878788,0.12033525553030305,95,REL606,glucose,acetate
16.363636363636363,0.11621800136363636,0.1225841460681818,95,REL606,glucose,acetate
16.666666666666668,0.11839130250000002,0.12484960083333334,95,REL606,glucose,acetate
16.96969696969697,0.12056554325757575,0.12709483575757574,95,REL606,glucose,acetate
17.272727272727273,0.1227437265909091,0.1293496420681818,95,REL606,glucose,acetate
17.575757575757578,0.12490419522727275,0.13164247893939396,95,REL606,glucose,acetate
17.87878787878788,0.1270697890909091,0.13392136532575757,95,REL606,glucose,acetate
18.181818181818183,0.12924024075,0.1362024356818182,95,REL606,glucose,acetate
18.484848484848484,0.13142497571969697,0.13847950958333333,95,REL606,glucose,acetate
18.78787878787879,0.1336104543340909,0.1407457053787879,95,REL606,glucose,acetate
19.09090909090909,0.1358142984090909,0.1430522393181818,95,REL606,glucose,acetate
19.393939393939394,0.13798114662121214,0.14531215719696972,95,REL606,glucose,acetate
19.6969696969697,0.1401622155606061,0.14758883606060608,95,REL606,glucose,acetate
20.0,0.1423288395,0.1498963033,95,REL606,glucose,acetate
20.303030303030305,0.14449516071212123,0.15220328984848486,95,REL606,glucose,acetate
20.606060606060606,0.1466762863409091,0.15450503310606062,95,REL606,glucose,acetate
20.90909090909091,0.14884021665909092,0.1567649556818182,95,REL606,glucose,acetate
21.21212121212121,0.15102152600757576,0.15907496196969698,95,REL606,glucose,acetate
21.515151515151516,0.1532148796212121,0.1613815113257576,95,REL606,glucose,acetate
21.81818181818182,0.15536511197727276,0.16366087697727277,95,REL606,glucose,acetate
22.12121212121212,0.15754924281818183,0.16595533348484845,95,REL606,glucose,acetate
22.424242424242426,0.15970044272727274,0.16826175856060607,95,REL606,glucose,acetate
22.727272727272727,0.16188393272727272,0.17055354340909087,95,REL606,glucose,acetate
23.03030303030303,0.1640667840909091,0.17284227643939395,95,REL606,glucose,acetate
23.333333333333336,0.16623151375,0.17514016091666668,95,REL606,glucose,acetate
23.636363636363637,0.168397175,0.17742849220454546,95,REL606,glucose,acetate
23.93939393939394,0.17060342500000003,0.1797316128257576,95,REL606,glucose,acetate
24.242424242424242,0.17278208144696972,0.18202034265909092,95,REL606,glucose,acetate
24.545454545454547,0.1749368241818182,0.18431171925,95,REL606,glucose,acetate
24.848484848484848,0.17707255598484845,0.18659729425,95,REL606,glucose,acetate
25.151515151515152,0.17924226649242425,0.1888848383333333,95,REL606,glucose,acetate
25.454545454545457,0.18140157561363637,0.19120212247727275,95,REL606,glucose,acetate
25.757575757575758,0.18355599656060606,0.19351314565151517,95,REL606,glucose,acetate
26.060606060606062,0.1857290514545455,0.19580031272727275,95,REL606,glucose,acetate
26.363636363636363,0.18788849763636364,0.19808741352272727,95,REL606,glucose,acetate
26.666666666666668,0.19004570566666668,0.200423615,95,REL606,glucose,acetate
26.96969696969697,0.1922085685151515,0.2027623088636364,95,REL606,glucose,acetate
27.272727272727273,0.19437666590909092,0.20505601125795456,95,REL606,glucose,acetate
27.575757575757578,0.19655094984848487,0.20736268401515157,95,REL606,glucose,acetate
27.87878787878788,0.19869060136363637,0.20966727469696972,95,REL606,glucose,acetate
28.181818181818183,0.20085054063636365,0.2119682340227273,95,REL606,glucose,acetate
28.484848484848484,0.20300048306060606,0.21427688143939394,95,REL606,glucose,acetate
28.78787878787879,0.20514781184848485,0.21656894803863638,95,REL606,glucose,acetate
29.090909090909093,0.20730071354545457,0.21886858454545458,95,REL606,glucose,acetate
29.393939393939394,0.20945916245454543,0.2211941931818182,95,REL606,glucose,acetate
29.6969696969697,0.21160518233333334,0.22350340651515152,95,REL606,glucose,acetate
30.0,0.213772287,0.22582391000000002,95,REL606,glucose,acetate
0.0,-0.003272415,0.0013316500000000002,75,REL606,glucose,acetate
0.30303030303030304,-0.0010128592424242422,0.003533893409090909,75,REL606,glucose,acetate
0.6060606060606061,0.001229107803030303,0.005724092575757575,75,REL606,glucose,acetate
0.9090909090909092,0.0034892245454545452,0.007909428181818182,75,REL606,glucose,acetate
1.2121212121212122,0.005751817803030303,0.010099464924242425,75,REL606,glucose,acetate
1.5151515151515151,0.00802062143939394,0.012296427878787878,75,REL606,glucose,acetate
1.8181818181818183,0.010275545681818182,0.014486974772727274,75,REL606,glucose,acetate
2.121212121212121,0.012530735454545455,0.01669457386363636,75,REL606,glucose,acetate
2.4242424242424243,0.014799147651515151,0.018888425454545454,75,REL606,glucose,acetate
2.7272727272727275,0.017058084772727272,0.021104317545454547,75,REL606,glucose,acetate
3.0303030303030303,0.019317345909090906,0.023311819022727272,75,REL606,glucose,acetate
3.3333333333333335,0.021573761666666667,0.0255282875,75,REL606,glucose,acetate
3.6363636363636367,0.02384255113636364,0.027732227954545455,75,REL606,glucose,acetate
3.9393939393939394,0.026098291893939397,0.029915249545454544,75,REL606,glucose,acetate
4.242424242424242,0.028347838409090907,0.032117926136363634,75,REL606,glucose,acetate
4.545454545454546,0.030611689772727275,0.034326921636363646,75,REL606,glucose,acetate
4.848484848484849,0.03286046568181818,0.03652566309090909,75,REL606,glucose,acetate
5.151515151515151,0.035109284015151516,0.03874341303030303,75,REL606,glucose,acetate
5.454545454545455,0.03736460590909091,0.04094144840909091,75,REL606,glucose,acetate
5.757575757575758,0.039610202727272725,0.04314201409090909,75,REL606,glucose,acetate
6.0606060606060606,0.041859166439393934,0.045363933333333335,75,REL606,glucose,acetate
6.363636363636364,0.04409878272727273,0.0475698875,75,REL606,glucose,acetate
6.666666666666667,0.04634891083333333,0.04975732583333334,75,REL606,glucose,acetate
6.96969696969697,0.04859569772727273,0.0519780996439394,75,REL606,glucose,acetate
7.272727272727273,0.05083325431818182,0.05419619629545455,75,REL606,glucose,acetate
7.575757575757576,0.0530695568939394,0.05642194821969697,75,REL606,glucose,acetate
7.878787878787879,0.05532385992424242,0.05864490462121212,75,REL606,glucose,acetate
8.181818181818182,0.057575377954545454,0.06084168529545454,75,REL606,glucose,acetate
8.484848484848484,0.05982323719696969,0.06305988546969696,75,REL606,glucose,acetate
8.787878787878789,0.06207012734848486,0.06527033606060606,75,REL606,glucose,acetate
9.090909090909092,0.06432029750000001,0.06748285011363636,75,REL606,glucose,acetate
9.393939393939394,0.06658117560606061,0.06969964583333332,75,REL606,glucose,acetate
9.696969696969697,0.06881012772727274,0.07192463222727273,75,REL606,glucose,acetate
10.0,0.07105336,0.07413946049999999,75,REL606,glucose,acetate
10.303030303030303,0.07330165333333333,0.07635725371212121,75,REL606,glucose,acetate
10.606060606060606,0.0755266499242424,0.07856828659090907,75,REL606,glucose,acetate
10.90909090909091,0.0777635015,0.08079096499999999,75,REL606,glucose,acetate
11.212121212121213,0.07998803087878789,0.08301573034090909,75,REL606,glucose,acetate
11.515151515151516,0.0822095334848485,0.08525407029545455,75,REL606,glucose,acetate
11.818181818181818,0.08442994657045455,0.08749379597727272,75,REL606,glucose,acetate
12.121212121212121,0.08664309587954547,0.08971898497727272,75,REL606,glucose,acetate
12.424242424242424,0.0888556568939394,0.09194236250757576,75,REL606,glucose,acetate
12.727272727272728,0.091076775,0.09417820520681819,75,REL606,glucose,acetate
13.030303030303031,0.09330275125000001,0.09642013455984849,75,REL606,glucose,acetate
13.333333333333334,0.0955298,0.09866012958333334,75,REL606,glucose,acetate
13.636363636363637,0.09774847772727274,0.10088989620454546,75,REL606,glucose,acetate
13.93939393939394,0.09996664545454545,0.10313668333333334,75,REL606,glucose,acetate
14.242424242424242,0.10218089871212122,0.10539452325757576,75,REL606,glucose,acetate
14.545454545454547,0.10438771095454547,0.10763205611363638,75,REL606,glucose,acetate
14.84848484848485,0.10660506598484848,0.10986428856060608,75,REL606,glucose,acetate
15.151515151515152,0.10881665465151516,0.11210429606818181,75,REL606,glucose,acetate
15.454545454545455,0.1110236840909091,0.11434075113636363,75,REL606,glucose,acetate
15.757575757575758,0.11324016218181818,0.11659407682575756,75,REL606,glucose,acetate
16.060606060606062,0.11545205196969698,0.11885348742424244,75,REL606,glucose,acetate
16.363636363636363,0.11765864613636362,0.12109277011363635,75,REL606,glucose,acetate
16.666666666666668,0.11987603083333334,0.12333753858333334,75,REL606,glucose,acetate
16.96969696969697,0.1220877124242424,0.12559981416666666,75,REL606,glucose,acetate
17.272727272727273,0.12428413386363638,0.12785003011363638,75,REL606,glucose,acetate
17.575757575757578,0.12648475143939397,0.13012577545454546,75,REL606,glucose,acetate
17.87878787878788,0.12869308915151514,0.13238365878787878,75,REL606,glucose,acetate
18.181818181818183,0.1308969336818182,0.13464742854545458,75,REL606,glucose,acetate
18.484848484848484,0.13307722212121212,0.1368917386363636,75,REL606,glucose,acetate
18.78787878787879,0.13528471977272727,0.13915357462121214,75,REL606,glucose,acetate
19.09090909090909,0.13748136477272727,0.1414115259090909,75,REL606,glucose,acetate
19.393939393939394,0.13967679472727274,0.1436628181590909,75,REL606,glucose,acetate
19.6969696969697,0.14186558646212122,0.14592662295454548,75,REL606,glucose,acetate
20.0,0.14406475249999998,0.14820112249999998,75,REL606,glucose,acetate
20.303030303030305,0.1462537120227273,0.1504626407727273,75,REL606,glucose,acetate
20.606060606060606,0.14843940381818183,0.1527151918939394,75,REL606,glucose,acetate
20.90909090909091,0.15063559363636364,0.15497245931818182,75,REL606,glucose,acetate
21.21212121212121,0.15282255278030304,0.1572212053030303,75,REL606,glucose,acetate
21.515151515151516,0.15502699746969698,0.15947369219696972,75,REL606,glucose,acetate
21.81818181818182,0.15722281363636365,0.16173333965227277,75,REL606,glucose,acetate
22.12121212121212,0.15941575674242425,0.1639937287287879,75,REL606,glucose,acetate
22.424242424242426,0.1616162806818182,0.1662568906818182,75,REL606,glucose,acetate
22.727272727272727,0.1638233900590909,0.16852301593181818,75,REL606,glucose,acetate
23.03030303030303,0.16602003424242423,0.17078881659848485,75,REL606,glucose,acetate
23.333333333333336,0.16822182150000003,0.17304664356666669,75,REL606,glucose,acetate
23.636363636363637,0.1704069790909091,0.17530330356818183,75,REL606,glucose,acetate
23.93939393939394,0.1725890054159091,0.17756382124242426,75,REL606,glucose,acetate
24.242424242424242,0.17477180680227275,0.17983301356060605,75,REL606,glucose,acetate
24.545454545454547,0.17695312340909092,0.18210008590909094,75,REL606,glucose,acetate
24.848484848484848,0.17913681356060607,0.18435887593939396,75,REL606,glucose,acetate
25.151515151515152,0.1813182194848485,0.18663286637878787,75,REL606,glucose,acetate
25.454545454545457,0.18351038950000004,0.18890232954545455,75,REL606,glucose,acetate
25.757575757575758,0.18569102537878787,0.19117142863636366,75,REL606,glucose,acetate
26.060606060606062,0.18787720225757576,0.19344055399242424,75,REL606,glucose,acetate
26.363636363636363,0.19007028136363635,0.19570967795454547,75,REL606,glucose,acetate
26.666666666666668,0.19225748166666667,0.19798076141666668,75,REL606,glucose,acetate
26.96969696969697,0.19444260009090908,0.20024929515151516,75,REL606,glucose,acetate
27.272727272727273,0.19661829,0.20251990136363637,75,REL606,glucose,acetate
27.575757575757578,0.19879957383333335,0.20479198895454548,75,REL606,glucose,acetate
27.87878787878788,0.20098231489393936,0.20705945663636366,75,REL606,glucose,acetate
28.181818181818183,0.2031851365909091,0.20932538581818183,75,REL606,glucose,acetate
28.484848484848484,0.20537084900454547,0.21159029598484846,75,REL606,glucose,acetate
28.78787878787879,0.2075605309590909,0.21384964385606062,75,REL606,glucose,acetate
29.090909090909093,0.2097406815909091,0.21610896409090907,75,REL606,glucose,acetate
29.393939393939394,0.21193323015,0.21837978393939395,75,REL606,glucose,acetate
29.6969696969697,0.21411620603030307,0.22065748007575758,75,REL606,glucose,acetate
